species	abundance	interval	survey	region	EPID	PlotID	date	time	temperature	wind_speed	sunshine	cloud_cover	flower_cover	veg_hight	but_moth	activity
Euclidia glyphica	1	3	1	A	AEG49	A43953	27.05.08	12:15	25	2	30	0	20	15	M	day
Euclidia glyphica	1	5	1	A	AEG49	A43953	27.05.08	12:15	25	2	30	0	20	15	M	day
Euclidia glyphica	1	6	1	A	AEG49	A43953	27.05.08	12:15	25	2	30	0	20	15	M	day
Euclidia glyphica	1	3	2	H	HEG02	H8302	11.07.08	10:55	19.5	1	5	90	1	5	M	day
Euclidia glyphica	1	3	1	H	HEG07	H12850	02.06.08	14:15	28	2.5	30	10	18	90	M	day
Euclidia glyphica	1	1	1	H	HEG17	H14529	07.06.08	15:45	25	1	30	10	20	50	M	day
Euclidia glyphica	2	3	1	H	HEG17	H14529	07.06.08	15:45	25	1	30	10	20	50	M	day
Euclidia glyphica	1	5	1	H	HEG17	H14529	07.06.08	15:45	25	1	30	10	20	50	M	day
Euclidia glyphica	2	3	1	H	HEG18	H16581	01.06.08	16:15	25	1	30	20	10	15	M	day
Euclidia glyphica	2	5	1	H	HEG18	H16581	01.06.08	16:15	25	1	30	20	10	15	M	day
Euclidia glyphica	1	6	1	H	HEG20	H30205	22.05.08	12:30	16	2	20	60	20	40	M	day
Euclidia glyphica	2	2	1	H	HEG23	H20426	04.06.08	16:30	20	0	0	90	50	15	M	day
Euclidia glyphica	1	3	1	H	HEG23	H20426	04.06.08	16:30	20	0	0	90	50	15	M	day
Euclidia glyphica	1	5	1	H	HEG23	H20426	04.06.08	16:30	20	0	0	90	50	15	M	day
Euclidia glyphica	1	4	1	H	HEG28	H20535	01.06.08	11:00	22	1	15	70	0.5	4	M	day
Euclidia glyphica	2	1	1	H	HEG31	H20003	03.06.08	12:20	21	1	10	70	25	90	M	day
Euclidia glyphica	2	2	1	H	HEG31	H20003	03.06.08	12:20	21	1	10	70	25	90	M	day
Euclidia glyphica	3	6	1	H	HEG31	H20003	03.06.08	12:20	21	1	10	70	25	90	M	day
Euclidia glyphica	1	1	3	H	HEG31	H20003	11.08.08	17:45	22.5	1	5	60	11	25	M	day
Euclidia glyphica	1	5	3	H	HEG31	H20003	11.08.08	17:45	22.5	1	5	60	11	25	M	day
Euclidia glyphica	1	6	3	H	HEG31	H20003	11.08.08	17:45	22.5	1	5	60	11	25	M	day
Euclidia glyphica	1	6	1	H	HEG36	H20241	06.06.08	16:10	21	2	15	50	3	15	M	day
Euclidia glyphica	1	1	1	H	HEG37	H20245	06.06.08	15:30	22	2.5	20	30	5	6	M	day
Euclidia glyphica	1	3	1	H	HEG38	H20433	03.06.08	14:15	22	2	5	80	20	70	M	day
Euclidia glyphica	1	2	1	H	HEG42	H13708	07.06.08	16:45	22	1	20	20	20	20	M	day
Euclidia glyphica	1	5	1	H	HEG42	H13708	07.06.08	16:45	22	1	20	20	20	20	M	day
Euclidia glyphica	3	1	1	H	HEG43	H19577	02.06.08	10:30	25	2	30	0	17	25	M	day
Euclidia glyphica	1	3	1	H	HEG43	H19577	02.06.08	10:30	25	2	30	0	17	25	M	day
Euclidia glyphica	1	6	1	H	HEG43	H19577	02.06.08	10:30	25	2	30	0	17	25	M	day
Euclidia glyphica	1	5	1	H	HEG44	H20215	04.06.08	12:20	22	3	20	30	5	10	M	day
Euclidia glyphica	1	2	1	H	HEG45	H20258	06.06.08	14:15	22	3	20	30	15	30	M	day
Euclidia glyphica	1	2	2	H	HEG46	H30915	17.07.08	11:15	19.5	1.5	10	80	25	30	M	day
Euclidia glyphica	1	5	3	S	SEG21	S988	23.07.08	10:50	19.5	0.5	5	90	10	9	M	day
Euclidia glyphica	1	3	1	S	SEG25	S1007	12.05.08	09:45	22	0	30	0	5	15	M	day
Euclidia glyphica	1	6	3	S	SEG31	S698	26.07.08	14:00	29	1.5	30	20	7	10	M	day
Euclidia glyphica	1	1	3	S	SEG42	S1045	22.07.08	11:40	19	0.5	0	95	35	70	M	day
Eupithecia centaureata	1	1	3	H	HEG11	H24761	10.08.08	10:15	20	1.5	0	95	10	20	M	night
Eupithecia centaureata	1	1	3	H	HEG19	H20606	16.08.08	17:45	19	0.5	20	30	4	8	M	night
Eustrotia olivana	1	5	2	S	SEG25	S1007	17.06.08	16:20	20	1	30	30	3	7	M	day
Eustrotia olivana	1	4	2	S	SEG26	S1022	19.06.08	09:50	22	2	15	30	3	7	M	day
Gonepteryx rhamni	1	6	3	A	AEG05	A34237	28.07.08	13:30	27	0.5	30	30	1	10	B	day
Gonepteryx rhamni	1	5	3	S	SEG01	S1029	24.07.08	15:00	25	2.5	25	30	1	9	B	day
Gonepteryx rhamni	1	3	3	S	SEG02	S573	19.07.08	16:20	21	2	25	40	0	6	B	day
Gonepteryx rhamni	1	1	3	S	SEG04	S712	24.07.08	10:45	20.5	2.5	30	10	1	30	B	day
Gonepteryx rhamni	1	3	3	S	SEG04	S712	24.07.08	10:45	20.5	2.5	30	10	1	30	B	day
Gonepteryx rhamni	1	3	3	S	SEG10	S502	19.07.08	13:00	23	3	15	70	4	30	B	day
Gonepteryx rhamni	1	4	3	S	SEG15	S658	27.07.08	13:50	29	1	30	0	1	30	B	day
Gonepteryx rhamni	1	5	3	S	SEG15	S658	27.07.08	13:50	29	1	30	0	1	30	B	day
Gonepteryx rhamni	2	1	1	S	SEG22	S999	11.05.08	13:30	27	1	30	15	15	15	B	day
Gonepteryx rhamni	1	6	3	S	SEG25	S1007	23.07.08	14:40	22	1.5	30	30	8	17	B	day
Gonepteryx rhamni	1	2	3	S	SEG26	S1022	27.07.08	12:30	26	1.5	30	0	5	25	B	day
Gonepteryx rhamni	1	1	3	S	SEG28	S1042	27.07.08	10:30	26	1	30	0	2	15	B	day
Gonepteryx rhamni	1	5	3	S	SEG29	S1043	28.07.08	09:30	25	1	30	0	3	20	B	day
Gonepteryx rhamni	1	6	3	S	SEG36	S1035	25.07.08	10:50	25.5	1.5	30	0	15	9	B	day
Gonepteryx rhamni	1	2	1	S	SEG38	S1044	12.05.08	17:00	20	2	25	20	20	7	B	day
Gonepteryx rhamni	1	6	3	S	SEG47	S801	25.07.08	11:55	26.5	1	30	5	2	15	B	day
Heliothis viriplaca	1	5	3	S	SEG03	S526	24.07.08	11:45	22	3	25	20	8	30	M	day
Hesperia comma	3	1	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Hesperia comma	3	2	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Hesperia comma	2	3	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Hesperia comma	3	5	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Hesperia comma	2	6	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Hesperia comma	1	4	3	A	AEG08	A42131	02.08.08	11:50	21.5	1	20	70	9	18	B	day
Hesperia comma	2	1	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Hesperia comma	1	2	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Hesperia comma	1	3	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Hesperia comma	2	4	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Hesperia comma	1	6	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Hesperia comma	1	2	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Hesperia comma	1	3	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	B	day
Hesperia comma	6	1	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Hesperia comma	2	2	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Hesperia comma	5	3	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Hesperia comma	1	5	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Hesperia comma	4	6	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Hesperia comma	1	4	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Hesperia comma	1	1	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	B	day
Hesperia comma	1	2	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	B	day
Hesperia comma	3	3	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	B	day
Hesperia comma	3	4	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	B	day
Hesperia comma	3	6	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	B	day
Hesperia comma	1	1	3	A	AEG48	A43134	02.08.08	13:00	21.5	1	10	80	10	20	B	day
Hesperia comma	2	2	3	A	AEG48	A43134	02.08.08	13:00	21.5	1	10	80	10	20	B	day
Hesperia comma	2	3	3	A	AEG48	A43134	02.08.08	13:00	21.5	1	10	80	10	20	B	day
Hesperia comma	1	5	3	A	AEG48	A43134	02.08.08	13:00	21.5	1	10	80	10	20	B	day
Hesperia comma	1	2	3	A	AEG49	A43953	01.08.08	11:30	23	0.5	0	100	16	13	B	day
Hesperia comma	1	1	3	H	HEG44	H20215	17.08.08	14:05	22	1	5	50	2	15	B	day
Hypena proboscidalis	1	6	2	S	SEG16	S706	16.06.08	13:20	21	1	15	60	5	130	M	night
Idaea humiliata	1	5	2	A	AEG47	A35283	30.06.08	11:50	21	0.5	5	90	14	7	M	night
Idaea ochrata	1	6	2	A	AEG17	A46114	25.06.08	12:30	30	1.5	30	10	12	7	M	day
Idaea ochrata	1	5	2	H	HEG36	H20241	14.07.08	15:00	18.5	0.5	0	95	3	10	M	day
Idaea ochrata	1	6	2	H	HEG36	H20241	14.07.08	15:00	18.5	0.5	0	95	3	10	M	day
Idaea ochrata	1	3	2	H	HEG44	H20215	15.07.08	14:20	24	2	25	50	7	20	M	day
Idaea ochrata	1	5	2	H	HEG44	H20215	15.07.08	14:20	24	2	25	50	7	20	M	day
Idaea serpentata	1	3	2	A	AEG07	A24854	27.06.08	10:00	19	2	25	40	7	7	M	day
Idaea serpentata	1	5	2	A	AEG07	A24854	27.06.08	10:00	19	2	25	40	7	7	M	day
Idaea serpentata	2	6	2	A	AEG07	A24854	27.06.08	10:00	19	2	25	40	7	7	M	day
Idaea serpentata	2	6	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	M	day
Idaea serpentata	3	3	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	M	day
Idaea serpentata	2	4	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	M	day
Idaea serpentata	1	1	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	M	day
Idaea serpentata	2	2	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	M	day
Idaea serpentata	3	5	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	M	day
Idaea serpentata	1	2	2	A	AEG22	A45310	25.06.08	10:45	26	1	30	10	10	40	M	day
Idaea serpentata	1	1	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	M	day
Idaea serpentata	1	2	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	M	day
Idaea serpentata	1	3	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	M	day
Idaea serpentata	1	3	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	M	day
Idaea serpentata	1	2	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	M	day
Idaea serpentata	1	3	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	M	day
Idaea serpentata	1	4	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	M	day
Idaea serpentata	1	1	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	M	day
Idaea serpentata	1	5	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	M	day
Idaea serpentata	5	3	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	M	day
Idaea serpentata	2	4	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	M	day
Idaea serpentata	2	5	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	M	day
Idaea serpentata	1	6	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	M	day
Idaea serpentata	1	3	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	M	day
Idaea serpentata	1	6	2	H	HEG37	H20245	11.07.08	16:10	24.5	2	5	80	15	20	M	day
Idaea serpentata	2	3	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	M	day
Idaea serpentata	1	4	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	M	day
Idaea serpentata	1	2	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	M	day
Idaea serpentata	8	1	2	H	HEG46	H30915	17.07.08	11:15	19.5	1.5	10	80	25	30	M	day
Idaea serpentata	6	2	2	H	HEG46	H30915	17.07.08	11:15	19.5	1.5	10	80	25	30	M	day
Idaea serpentata	2	3	2	H	HEG46	H30915	17.07.08	11:15	19.5	1.5	10	80	25	30	M	day
Idaea serpentata	2	4	2	H	HEG46	H30915	17.07.08	11:15	19.5	1.5	10	80	25	30	M	day
Idaea serpentata	4	5	2	H	HEG46	H30915	17.07.08	11:15	19.5	1.5	10	80	25	30	M	day
Idaea serpentata	6	6	2	H	HEG46	H30915	17.07.08	11:15	19.5	1.5	10	80	25	30	M	day
Issoria lathonia	1	1	3	S	SEG33	S732	22.07.08	16:00	21	0.5	25	60	4	10	B	day
Issoria lathonia	1	1	3	S	SEG39	S780	25.07.08	16:40	30	2	30	10	15	6	B	day
Issoria lathonia	2	2	3	S	SEG39	S780	25.07.08	16:40	30	2	30	10	15	6	B	day
Issoria lathonia	1	6	3	S	SEG39	S780	25.07.08	16:40	30	2	30	10	15	6	B	day
Issoria lathonia	1	2	3	S	SEG47	S801	25.07.08	11:55	26.5	1	30	5	2	15	B	day
Korscheltellus lupulinus	1	4	1	H	HEG14	H19568	01.06.08	15:00	25	1	30	20	10	100	M	night
Leptidea sinapis/reali	1	4	1	A	AEG10	A8338	25.05.08	10:45	17	1.5	15	20	25	10	B	day
Leptidea sinapis/reali	1	6	1	A	AEG19	A35463	16.05.08	13:00	20	1	10	80	5	4	B	day
Leptidea sinapis/reali	1	1	1	A	AEG32	A41172	27.05.08	14:30	26	1	25	20	3	25	B	day
Leptidea sinapis/reali	1	4	1	A	AEG33	A41959	27.05.08	09:50	22	1	22	10	17	10	B	day
Leptidea sinapis/reali	1	6	1	A	AEG44	A33605	29.05.08	11:20	24	1	5	80	30	40	B	day
Leptidea sinapis/reali	1	1	2	H	HEG12	H20116	17.07.08	10:00	17.5	1.5	25	50	2	15	B	day
Leptidea sinapis/reali	1	2	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Lycaena hippothoe	1	2	2	A	AEG22	A45310	25.06.08	10:45	26	1	30	10	10	40	B	day
Lycaena hippothoe	2	3	2	A	AEG22	A45310	25.06.08	10:45	26	1	30	10	10	40	B	day
Lycaena hippothoe	1	3	1	H	HEG42	H13708	07.06.08	16:45	22	1	20	20	20	20	B	day
Lycaena hippothoe	1	5	1	H	HEG42	H13708	07.06.08	16:45	22	1	20	20	20	20	B	day
Lycaena phlaeas	1	6	3	A	AEG04	A31160	03.08.08	11:00	22	0.5	0	90	1	30	B	day
Lycaena phlaeas	1	1	3	A	AEG30	A36956	05.08.08	13:40	20.5	1	10	70	1	7	B	day
Lycaena phlaeas	1	5	3	S	SEG17	S1015	23.07.08	16:50	22.5	1.5	30	15	6	18	B	day
Lycaena phlaeas	1	5	3	S	SEG37	S1036	26.07.08	15:20	30	1	25	10	5	20	B	day
Lycaena phlaeas	1	1	3	S	SEG42	S1045	22.07.08	11:40	19	0.5	0	95	35	70	B	day
Lycaena phlaeas	1	2	3	S	SEG42	S1045	22.07.08	11:40	19	0.5	0	95	35	70	B	day
Lycaena tityrus	6	1	3	A	AEG03	A48112	01.08.08	16:00	22	2	30	50	15	15	B	day
Lycaena tityrus	1	5	1	A	AEG12	A20771	25.05.08	14:30	20	2	25	40	30	80	B	day
Lycaena tityrus	1	6	1	A	AEG30	A36956	30.05.08	13:45	24	1	0	80	35	30	B	day
Lycaena tityrus	1	6	1	A	AEG38	A32042	28.05.08	16:30	21	1	25	20	15	50	B	day
Lythria cruentaria	2	2	3	S	SEG37	S1036	26.07.08	15:20	30	1	25	10	5	20	M	day
Lythria cruentaria	1	3	2	S	SEG38	S1044	17.06.08	17:15	19	1	30	20	3	20	M	day
Lythria cruentaria	1	2	3	S	SEG38	S1044	26.07.08	10:45	24	1	30	0	9	15	M	day
Lythria cruentaria	1	3	3	S	SEG38	S1044	26.07.08	10:45	24	1	30	0	9	15	M	day
Lythria cruentaria	1	6	3	S	SEG38	S1044	26.07.08	10:45	24	1	30	0	9	15	M	day
Lythria cruentaria	1	4	2	S	SEG42	S1045	14.06.08	15:10	18	2	20	20	30	12	M	day
Lythria purpuraria	1	2	3	S	SEG21	S988	23.07.08	10:50	19.5	0.5	5	90	10	9	M	day
Lythria purpuraria	1	5	2	S	SEG23	S612	15.06.08	17:15	18	1	20	30	0.5	7	M	day
Lythria purpuraria	2	1	3	S	SEG23	S612	27.07.08	11:30	27	2	30	0	3	15	M	day
Lythria purpuraria	5	2	3	S	SEG23	S612	27.07.08	11:30	27	2	30	0	3	15	M	day
Lythria purpuraria	3	3	3	S	SEG23	S612	27.07.08	11:30	27	2	30	0	3	15	M	day
Lythria purpuraria	6	6	3	S	SEG23	S612	27.07.08	11:30	27	2	30	0	3	15	M	day
Maculinea arion	1	2	2	A	AEG07	A24854	27.06.08	10:00	19	2	25	40	7	7	B	day
Maculinea arion	1	5	2	A	AEG07	A24854	27.06.08	10:00	19	2	25	40	7	7	B	day
Maculinea arion	1	6	2	A	AEG07	A24854	27.06.08	10:00	19	2	25	40	7	7	B	day
Maculinea arion	1	2	2	A	AEG47	A35283	30.06.08	11:50	21	0.5	5	90	14	7	B	day
Maculinea arion	1	6	2	H	HEG18	H16581	16.07.08	10:45	22.5	1	0	90	10	25	B	day
Maniola jurtina	1	4	2	A	AEG01	A19557	29.06.08	13:15	25.5	1	20	50	0	2	B	day
Maniola jurtina	1	5	3	A	AEG02	A39275	30.07.08	10:00	22	1.5	30	0	3	8	B	day
Maniola jurtina	1	2	3	A	AEG03	A48112	01.08.08	16:00	22	2	30	50	15	15	B	day
Maniola jurtina	2	3	3	A	AEG03	A48112	01.08.08	16:00	22	2	30	50	15	15	B	day
Maniola jurtina	1	2	2	A	AEG05	A34237	26.06.08	17:00	23	0	20	40	5	30	B	day
Maniola jurtina	1	1	3	A	AEG05	A34237	28.07.08	13:30	27	0.5	30	30	1	10	B	day
Maniola jurtina	1	6	3	A	AEG05	A34237	28.07.08	13:30	27	0.5	30	30	1	10	B	day
Maniola jurtina	1	2	2	A	AEG06	A34651	27.06.08	14:30	24	2	30	30	8	70	B	day
Maniola jurtina	1	3	2	A	AEG06	A34651	27.06.08	14:30	24	2	30	30	8	70	B	day
Maniola jurtina	1	4	2	A	AEG06	A34651	27.06.08	14:30	24	2	30	30	8	70	B	day
Maniola jurtina	1	5	2	A	AEG06	A34651	27.06.08	14:30	24	2	30	30	8	70	B	day
Maniola jurtina	5	1	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Maniola jurtina	6	2	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Maniola jurtina	4	3	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Maniola jurtina	1	4	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Maniola jurtina	3	5	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Maniola jurtina	3	6	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Maniola jurtina	1	1	3	A	AEG08	A42131	02.08.08	11:50	21.5	1	20	70	9	18	B	day
Maniola jurtina	3	2	3	A	AEG08	A42131	02.08.08	11:50	21.5	1	20	70	9	18	B	day
Maniola jurtina	1	3	3	A	AEG08	A42131	02.08.08	11:50	21.5	1	20	70	9	18	B	day
Maniola jurtina	4	4	3	A	AEG08	A42131	02.08.08	11:50	21.5	1	20	70	9	18	B	day
Maniola jurtina	5	6	3	A	AEG08	A42131	02.08.08	11:50	21.5	1	20	70	9	18	B	day
Maniola jurtina	1	1	2	A	AEG09	A43687	30.06.08	16:05	22	1	25	30	10	8	B	day
Maniola jurtina	2	2	2	A	AEG09	A43687	30.06.08	16:05	22	1	25	30	10	8	B	day
Maniola jurtina	1	3	2	A	AEG09	A43687	30.06.08	16:05	22	1	25	30	10	8	B	day
Maniola jurtina	2	6	2	A	AEG09	A43687	30.06.08	16:05	22	1	25	30	10	8	B	day
Maniola jurtina	2	1	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Maniola jurtina	4	2	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Maniola jurtina	3	3	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Maniola jurtina	3	4	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Maniola jurtina	5	5	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Maniola jurtina	5	6	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Maniola jurtina	2	3	2	A	AEG10	A8338	29.06.08	15:10	25	1.5	25	30	20	8	B	day
Maniola jurtina	1	4	2	A	AEG10	A8338	29.06.08	15:10	25	1.5	25	30	20	8	B	day
Maniola jurtina	2	5	2	A	AEG10	A8338	29.06.08	15:10	25	1.5	25	30	20	8	B	day
Maniola jurtina	1	6	2	A	AEG10	A8338	29.06.08	15:10	25	1.5	25	30	20	8	B	day
Maniola jurtina	1	1	2	A	AEG10	A8338	29.06.08	15:10	25	1.5	25	30	20	8	B	day
Maniola jurtina	1	2	2	A	AEG10	A8338	29.06.08	15:10	25	1.5	25	30	20	8	B	day
Maniola jurtina	1	2	3	A	AEG10	A8338	29.07.08	10:00	23	1	25	10	3	8	B	day
Maniola jurtina	1	4	3	A	AEG14	A46088	30.07.08	11:00	25	1.5	30	0	14	12	B	day
Maniola jurtina	2	2	2	A	AEG15	A35767	28.06.08	12:30	22	1	20	60	25	11	B	day
Maniola jurtina	1	4	3	A	AEG15	A35767	05.08.08	15:10	20	1	15	50	2	8	B	day
Maniola jurtina	1	3	3	A	AEG17	A46114	30.07.08	15:20	26.5	1.5	25	10	20	25	B	day
Maniola jurtina	1	4	3	A	AEG18	A46500	30.07.08	11:50	25	2	30	0	6	30	B	day
Maniola jurtina	1	2	2	A	AEG22	A45310	25.06.08	10:45	26	1	30	10	10	40	B	day
Maniola jurtina	4	1	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Maniola jurtina	7	2	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Maniola jurtina	4	3	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Maniola jurtina	5	4	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Maniola jurtina	4	5	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Maniola jurtina	5	6	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Maniola jurtina	1	6	3	A	AEG23	A45122	02.08.08	11:00	20	1	20	70	12	40	B	day
Maniola jurtina	2	1	2	A	AEG24	A42306	30.06.08	15:20	21	1	10	50	35	70	B	day
Maniola jurtina	2	2	2	A	AEG24	A42306	30.06.08	15:20	21	1	10	50	35	70	B	day
Maniola jurtina	3	5	2	A	AEG24	A42306	30.06.08	15:20	21	1	10	50	35	70	B	day
Maniola jurtina	3	6	2	A	AEG24	A42306	30.06.08	15:20	21	1	10	50	35	70	B	day
Maniola jurtina	1	5	3	A	AEG24	A42306	03.08.08	10:00	20	1.5	0	100	5	15	B	day
Maniola jurtina	3	3	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	B	day
Maniola jurtina	4	4	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	B	day
Maniola jurtina	4	5	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	B	day
Maniola jurtina	4	6	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	B	day
Maniola jurtina	5	1	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	B	day
Maniola jurtina	4	2	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	B	day
Maniola jurtina	1	3	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	B	day
Maniola jurtina	1	4	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	B	day
Maniola jurtina	7	5	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	B	day
Maniola jurtina	2	6	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	B	day
Maniola jurtina	7	1	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	B	day
Maniola jurtina	1	2	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	B	day
Maniola jurtina	1	3	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	B	day
Maniola jurtina	1	4	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	B	day
Maniola jurtina	1	5	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	B	day
Maniola jurtina	2	6	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	B	day
Maniola jurtina	2	1	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Maniola jurtina	5	2	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Maniola jurtina	6	3	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Maniola jurtina	4	4	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Maniola jurtina	8	5	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Maniola jurtina	9	6	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Maniola jurtina	4	1	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	B	day
Maniola jurtina	5	2	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	B	day
Maniola jurtina	3	3	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	B	day
Maniola jurtina	5	4	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	B	day
Maniola jurtina	6	5	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	B	day
Maniola jurtina	2	6	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	B	day
Maniola jurtina	8	1	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	B	day
Maniola jurtina	4	2	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	B	day
Maniola jurtina	6	3	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	B	day
